Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Iain Archibald MACLEOD ,For services to Stornoway Port Authority and to the community in Stornoway.,Western Isles
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Dionis Maisie MACNAIR ,"Verderer. For services to the New Forest, Hampshire.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Nancy MAGRATH ,"Principal, Edenderry Nursery School.  For sevices to Education in Northern Ireland.",Down
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Ernest MALLETT ,"Member, Surrey County Council.  For services to Local Government.",Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Vithaldas Jeram MAMTORA ,For voluntary service to Older Asian People in Greater Manchester.,Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Paul MARSH ,"Lately Principal Officer, HM Prison Canterbury, HM Prison Service.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Mary MARSHALL ,"Assistant Headteacher, Wyvern School, Ashford, Kent.  For services to Special Needs Education.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Pieter MARTEAU ,For services to Oxfam.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Amanda MARTIN ,"Director and General Manager, Park Avenue Hotel.  For services to the Tourist Industry in Northern Ireland.",Belfast
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Janet Frances MARTIN ,For services to the Examinations Officer Association.,West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julia Carol MASON ,"Customer Services Manager, Customer Services Group, Southampton, Valuation Office Agency.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Samuel Vernon MATHER ,"For services to the community in Beeley and Edensor, Derbyshire.",Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Karen MATTISON ,"Director, Women Like Us.  For services to Social Enterprises.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David MAURICE ,"Chairman of Governors, Kenmore Park First School and Kenmore Park Middle School, Harrow, London.  For voluntary service to Education.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Rev Thomas Veitch MAWHINNEY ,"For voluntary service to Education in Limavady, Northern Ireland.",Londonderry
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony John MAXSE ,For charitable services  in Hampshire.,Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Clive MAY ,"Grade E2, Ministry of Defence.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David MCADAM ,For services to the community in Dumfries and Galloway.,Dumfries
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Elizabeth MCADAM ,For services to Agriculture in Northern Ireland.,Down
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Angus MCCALL ,For services to Tenant Farming in Scotland.,Sutherland
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Kyle MCCALLAN ,For services to Cricket in Northern Ireland.,Armagh
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Kathleen MCCARTHY ,"For voluntary service to Charlie's Angels Youth Fund-raising Group, Eton Wick, Windsor, Berkshire.",Berkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Alison Anne MCCAUGHAN ,For public service.,Londonderry
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Janet MCCHEYNE ,"For services to the community in Bulphan, Essex.",Essex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John MCCORMICK ,For services to Young People in Northern Ireland.,Belfast
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Jennifer Ann MCDONALD ,For services to Humanitarian Aid in Bosnia.,South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Michelle MCDOWELL ,"Structural Engineering Director, Building Design Partnership.  For services to the Construction Industry.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Gerard MCEWEN ,"Secretary, NAUTILUS Welfare Fund.  For services to the Maritime Industry.",Essex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Anthony MCGUIGAN ,"Manager, Longbenton Youth Project, Newcastle-upon-Tyne.  For services to Young People.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline MCKENNA ,"Director of Nursing and Strategic Planning, Medway NHS Foundation Trust.  For services to Healthcare.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Baron MCLEAN ,"Executive Officer, Staff Support Network, UK Border Agency, Home Office.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Alexina Mary MCWHINNIE ,"For services to Adoption, Fostering and Assisted Reproduction.",Fife
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Audrey Elizabeth MEALINS ,For voluntary service to Sufferers of Coeliac Disease in East Wales.,South Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Sylvia MEDLAND ,For services to the General Dental Council.,Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Edwin Thomas MENDAY ,"Governor, Longford Community School, Hounslow, London.  For voluntary service to Education.",Middlesex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Carol METTERS ,For services to Disadvantaged Women and Children in Bristol.,Bristol
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Neil Duncan MIDDLETON ,"Chairman of Governors, City of Bristol College.  For voluntary service to Further Education.",Somerset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eric MILBURN ,For voluntary service to the Methodist Association of Youth Clubs.,West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas MILLEN ,"Mentor and Adviser, Learning Disabilities Team, Northumberland Care Trust.  For services to Healthcare.",Tyne and Wear
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret MILLS ,For voluntary service to Lancashire Police and to Charity.,Lancashire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Mather MINEHAM ,"Curriculum Manager, Cleveland College of Art and Design.  For services to Further Education.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen MITCHELL ,"Assistant Headteacher, Shelthorpe Community Primary School, Loughborough.  For services to Education.",Leicestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Edward MIZON ,"National Co-ordinator, Campaign for Dark Skies.  For voluntary service to Astronomy and to the Environment.",Dorset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Veena Kumari MOHINDRA ,"Executive Officer, Jobcentre Plus, Department for Work and Pensions.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael MORAN ,"Lately Chairman, Herefordshire and Worcestershire Chamber of Commerce and Chief Executive Officer, J and J Investments Ltd.  For services to Business.",Merseyside
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas Joseph MORAN ,For voluntary service to Older People in Wales.,Gwent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Susan MORGAN ,Macmillan Clinical Nurse Specialist.  For services to Healthcare in Wales.,South Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Loraine MORGAN-BRINKHURST ,For services to the community in Bath and North East Somerset.,Somerset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Pamela MORRIS ,"Secretary, Minerva Sports and Social Association, Department for Business, Innovation and Skills.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Nora MORRISON ,For services to Dance and to Charity in Nottingham.,Nottinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ronald Michael MOSS ,For services to the community in East Surrey.,Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Thirza MULLINS ,"Deputy Justices Clerk, Camberwell Green Magistrates' Court, Her Majesty's Courts Service.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Bone MURRAY ,For services to the Duke of Edinburgh's Award Scheme in Scotland.,Perth and Kinross
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Martin NEVILLE ,For services to the National Air Traffic Services Trade Union.,Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Ann NIGHTINGALE ,"Chair, Lunt Tenants' and Residents' Association.  For services to the community in Bilston, Wolverhampton.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Moira NIVEN ,"Head of Education Development, West Lothian Council.  For services to Education.",Edinburgh
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Christina Campbell NOBLE ,For services to Community Development in Argyll.,Argyll and Bute
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Pamela Margaret NODEN ,"Foster Carer, Bradford.  For services to Children and Families.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert NODEN ,"Foster Carer, Bradford.  For services to Children and Families.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael John Wright NORFOLK ,For services to Healthcare and to Fencing in Chester and Wrexham.,Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marie NUNN ,For services to the community in Wiltshire.,Wiltshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Martin Thomas O'BRIEN ,"Lately Employment and Support Allowance Lead, Jobcentre Plus, Department for Work and Pensions.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sheelagh Teresa O'FLAHERTY-HOBBS ,"For voluntary service in RAF Odiham, Hampshire.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard OGDEN ,For services to the Construction Industry.,Buckinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Francis Patrick O'NEILL ,"Criminal Investigation Officer, Risk and Intelligence Service, London, HM Revenue and Customs.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George OZENBROOK ,"Accommodation Officer, Facilities Management, Department for Children, Skills and Families.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Timothy John PACK ,"For voluntary service to Lulworth Coastguard Rescue Station and Lulworth Responder Group, Dorset",Dorset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kathleen Mary PAGE ,"For services to Social Care in Milton Keynes, Buckinghamshire.",Northamptonshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard PAIN ,Assistant Traffic Manager (Special Events). For services to the City of London Corporation.,West Sussex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Patricia PAISEY ,"For services to the community in Salisbury, Wiltshire.",Wiltshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Sharon PALMER ,"Chief Executive, Regional Action West Midlands.  For services to the Third Sector.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Nicola Louise PASEK ,"Operations Manager, Trading Standards Service, Cambridgeshire County Council.  For services to Consumers.",Cambridgeshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Mukesh PATEL ,"Administrative Officer, Customer Operations, Leicester, HM Revenue and Customs.",Leicestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gary Frederick PAYNE ,For voluntary service to the Sea Cadet Corps in London.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian PEACOCK ,"Lately Headteacher, Sunnyhurst Primary Pupil Referral Unit, Blackburn with Darwen.  For services to Education.",Lancashire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elsie May PEARSON ,"For services to the community in Martham, Norfolk.",Norfolk
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth Jayne PECK ,"Senior Executive Officer, Pension, Disability and Carers' Service, Department for Work and Pensions.",North Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Elizabeth PENNY ,For services to Hockey in Northern Ireland and to the British Parachute Association.,Londonderry
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Melvyn Trevor PERKINS ,For services to Cycle Speedway and to Football.,Norfolk
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Benjamin PERL ,For services to Jewish Education in the London Borough of Barnet.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Cara PERRETT ,For services to Community Relations in Scotland.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alex PETTIFER ,"Director, Estates and Facilities, Sheffield Hallam University. For services to Higher Education and to the community in Sheffield.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Tony Clifford PHILLIPS ,For services to Youth Sport in Northern Ireland.,Belfast
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Ann-Marie PICKUP ,"For services to the community in Salford, Greater Manchester.",Greater Manchester
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Kenneth PINNELL ,"Lately Chairman, Groundwork Coventry and Warwickshire.  For services to Regeneration.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Rev Can Suzanne Jane PINNINGTON ,"For services to the community in Cottingley, West Yorkshire.",Tyne and Wear
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael Anthony POLLEDRI ,"Chairman, Lee Valley Estates.  For services to Enterprise and to Regeneration in North London.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek Alan POLLOCK ,For charitable services.,Hertfordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carys Eluned Marslene PORTELLI ,"Senior Executive Assistant, People, Places and Corporate Services, Welsh Assembly Government.",South Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Jacqueline POSTGATE ,"For voluntary service to Girlguiding in Sedgefield, County Durham.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Craig POWELL ,"Grade C1, Ministry of Defence.",Mid Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher John PRATT ,"Cutter Commander, UK Border Agency, Home Office.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Malcolm Norman PRATT ,For services to the community in Winchelsea and to Heritage in East Sussex.,East Sussex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Edith Margaret PRICE ,For charitable services.,Somerset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Sandy PRIMROSE ,Research Programme Adviser.  For services to the Food Standards Agency and to Science.,Buckinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Edna PRITCHARD ,For services to Brookside Residents' Council and to the community in Northampton.,Northamptonshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Prof Edwin John PUGH ,"Consultant in Palliative Medicine, North Tees and Hartlepool NHS Foundation Trust.  For services to Medicine.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Fiona Jennie RAWES ,"Director, Heart of the City.  For services to Corporate Social Responsibility.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Amanda READ ,"Child Welfare Issues Manager, UK Border Agency, Home Office.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Bridget REDMOND ,"Lately Caretaker, Mount St Mary's High School, Leeds.  For voluntary service to Education.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen James REEVES ,For services to Independent Monitoring Boards and to the Voluntary Sector.,Essex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Anne REID ,Actor.  For services to Drama.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Elma Anne RENDALL ,"Customer Service Officer, Royal Bank of Scotland.  For services to the Financial Services Industry.",Orkney
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marlissa Soraya Beryl RICHARDS ,"Higher Executive Officer, Child Support Agency, Child Maintenance and Enforcement Commission, Department for Work and Pensions.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Yvonne Ann RICHARDS ,For services to Mental Healthcare in Worcestershire.,Worcestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Beryl Ann RICHES ,"For services to Selwyn Primary School, the London Borough of Newham, London.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sheila RIGG ,"For services to the community in Conisbrough, Doncaster.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John William RITTER ,"For services to the community in Newport, South Wales.",Gwent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Elizabeth ROBB ,"Principal Officer, HM Prison Wakefield, HM Prison Service.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony Charles ROBERTS ,"For voluntary service to Lewis-Manning Hospice, Poole, Dorset",Dorset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carole Anne ROBERTS ,For services to North Wales Police.,Denbighshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alistair Raeburn ROBERTSON RD,For voluntary service to SSAFA Forces Help in Inverness-shire.,Inverness-shire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ann ROBERTSON ,For services to the community in North Ayrshire.,Ayrshire and Arran
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Eleanor ROBERTSON ,For services to Community Healthcare.,Renfrewshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas James ROBERTSON ,"For voluntary service to Queensferry Lifeboat, West Lothian.",West Lothian
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Evelyn Ivy Janet ROBINS ,"Principal, Eve Trew School of Dancing and Gateshead Children's Arts and Theatre School.  For services to the Arts in the North East.",Tyne and Wear
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Hill ROBINSON JP,"For voluntary service to Cancer Research UK in Strabane, Northern Ireland.",Tyrone
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Prof Iain Clive Andrew Franklyn ROBINSON ,"Lately Head of Neurosciences Group, Medical Research Council, National Institute for Medical Research.  For services to Science.",Hertfordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Janet Mary ROE ,"Police Constable, Lancashire Constabulary.  For services to the Police.",Lancashire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Kenneth ROLLINSON ,"Director, Care and Repair Leeds.  For services to the Housing Sector.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Maj Robert David ROPER ,"Salvation Army Chaplain, HM Prison Grendon, Buckinghamshire.  For services to Offenders.",Middlesex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Brenda ROSCOE ,"Chief Inspector, Special Constabulary, Greater Manchester Police. For voluntary service to the Police.",Greater Manchester
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John William ROSE ,"Dental Adviser, NHS Western Cheshire.  For services to the NHS.",Shropshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sylvia Elizabeth ROSE ,For voluntary service to the Market Garden Veterans'' Association.,Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Christina ROWLAND-JONES ,For services to Mental Healthcare in Cambridgeshire.,Cambridgeshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Samuel William John RUSK ,For services to Industry in Northern Ireland.,Armagh
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Prof Guy Nathan RUTTY ,"Home Office Pathologist, Leicester.  For services to the Police.",Leicestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Sam SAGAR ,"Police Community Support Officer, Bradford. For services to West Yorkshire Police.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Harry SAMUEL ,"For voluntary service to Ex-Miners in Glynneath, Neath Port Talbot.",West Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary SANDERS ,For services to Young People in Cambridgeshire.,Cambridgeshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jean SAUNDERSON ,For voluntary service to Police Welfare in Northern Ireland.,Antrim
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Edwin SAWACHA ,For services to Social Housing and to the community in North West London.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marzia SAYANI ,"Executive Officer, Jobcentre Plus, Department for Work and Pensions.",Buckinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Kirsty SCHNEEBERGER ,"Co-ordinator, UK Youth Climate Coalition.  For services to Environmental Conservation.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Henrietta SCOTT ,For services to Nursing in Glasgow.,Glasgow
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Steven SCOTT ,"Chairman, Dwarf Athletic Association UK. For services to Disability Sport.",Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Anne SCOVELL ,"Regional Manager, Liverpool Office, Identity and Passport Service, Home Office.",Merseyside
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marjorie Rose SEAL ,For voluntary service to Girlguiding in Kent.,Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Ann SEVIER ,"Special Constable, Hampshire Constabulary.  For voluntary service to the Police.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher SHANNON ,"Head Porter, Queen's University Belfast.  For services to Higher Education.",Antrim
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Philip Charles SHANNON ,"For voluntary service to Sennen Cove Lifeboat, Cornwall.",Cornwall
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Cyril Raymond SHAW ,For services to the Tribunals Service.,Middlesex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Maj Geoffrey George SIMPSON TD DL,For voluntary service to the community in Leicester.,Leicestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Roy SINAR ,For services to Young People in the West Midlands.,Cumbria
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine SKINNER ,"For services to the community in Fearn, Ross-shire.",Ross and Cromarty
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gillian SLINN ,For voluntary service to Girlguiding and to the community in Anglesey.,Gwynedd
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen Vivien SLOAN ,For services to the community in Northern Ireland.,Down
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stuart Edward SMALLEY ,"Lately Head of International Developments, Department of Health",Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Stella Marie SMEDLEY JP,"Member, Nottinghamshire County Council.  For services to Local Government.",Nottinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth Ann SMITH ,"Police Community Support Officer, Bridlington.  For services to Humberside Police.",East Riding of Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julie SMITH ,"Front Line Manager, Customer Operations, Cardiff, HM Revenue and Customs.",Mid Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julie SMITH ,For services to the Scouts and to the community in Cardiff.,South Glamorgan
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen Elizabeth SMITH ,"For services to the community in Whitstable, Kent.",Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Terence John SMITH ,"For services to the community in Woking, Surrey.",Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Valerie Elaine SMITH ,"For services to the community in Wilsden, West Yorkshire.",West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Maj John Douglas SNEESBY ,"Grade C2, Ministry of Defence.",Wiltshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Balvinder Singh SOKHI ,For services to the community in Nottingham.,Nottinghamshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Ann SOUTHREN ,"Deputy Headteacher, Durham Trinity School.  For services to Special Needs Education.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gary Andrew SPEED ,For services to Football.,Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Raymond SPENCER ,"Executive Director, Customs House, South Shields.  For services to the Arts in the North East.",Tyne and Wear
