New Year Honours List 2016,,,,,
Order,Level,Award,Name,Citation,County
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Samuel David SOWDEN ,For services to Young People through Scouting in West Yorkshire.,West Yorkshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Kenrick Parker Grant SPENCER ,"For services to the community in Burnley, Lancashire.",Lancashire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard SPINDLER ,"Volunteer, RNLI, Weston-Super-Mare.  For services to Maritime Safety.",Somerset
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen SPOWART DAVIES ,"Secretary of Trustees, HUTS Workshop.  For voluntary service to People with Mental Health Challenges.",Ceredigion
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth Hansford SPREADBURY ,For services to the community particularly Survivors of Abuse.,Dorset
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen STEPHEN ,For services to Business and the community in Aberdeenshire.,Aberdeenshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter John STEPHENS ,"Managing Director, John A Stephens Ltd.  For services to Business and the community in Nottingham.",Nottinghamshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alexander James STEWART ,"Councillor, Perth and Kinross Council. For voluntary service in Perth and Kinross.",Perth and Kinross
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Charles STEWART ,"Master Blender, William Grant and Sons Distillers Ltd.  For services to the Scotch Whisky Industry.",Glasgow
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carol Ann STONHAM ,"Senior Nurse Practitioner, Minchinhampton GP Surgery, Gloucestershire.  For services to Nursing.",Gloucestershire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Anthony STREET ,"Founder, One Voice Wales. For services to Community-based Democracy in Wales.",Vale of Glamorgan
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gordon Herbert STUBBERFIELD ,"Chair of Governors, Southgate School, Enfield.  For services to Education.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter SUNDERLAND DL,For voluntary service to the Yorkshire Air Ambulance and the community in West Yorkshire.,Buckinghamshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Clare Frances SUTCLIFFE ,"Founder and Chief Executive, Code Club.  For services to Technology Education.",Cambridgeshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Graham Kent SUTTON ,"Chair, Board of Governors, Wallace High School.  For services to Education in Northern Ireland.",Antrim
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Christine Jane SWAN ,"For services to Education and Interfaith Relations in Oadby, Leicestershire.",Leicestershire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Samantha Jane SWINGLEHURST ,"Lead Nurse, Specialist Practice, Royal Free London NHS Foundation Trust.  For services to Child and Adolescent Mental Health Services.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Leslie Alexander TAIT ,"Commercial Fisheries Liaison and Vessels Manager, NAFC Marine Centre and Chairman, The Shetland Fishermen’s Association. For services to Sea Fishing.",Shetland
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jean TAYLOR ,"Lately Head of Cornwall Strategic Development, University of Exeter.  For services to Higher Education and Economic Development in Cornwall.",Cornwall
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Louise Anne Catherine THIRD ,"Director, Integra Communications Ltd.  For services to Enterprise and charity.",Nottinghamshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Barrie Terence THOMAS ,"Lately Chair of the Board of Trustees, Torch Academy Gateway Trust.  For services to Education and to the community in Bingham, Nottinghamshire.",Nottinghamshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Patrice THOMAS ,"Foster Carer, London Borough of Brent. For services to Children and Families.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Lesley THOMPSON ,"Director of Programmes, Engineering and Physical Sciences Research Council.  For services to Research.",Oxfordshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sheila Jacqueline Mary THOMPSON ,"Volunteer, Royal Botanic Gardens, Kew.  For voluntary service to Botanical Research.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ella Daphne TILLEY ,Farmer.  For services to the Food Industry particularly Welsh Lamb.,Denbighshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Mary TINDALL ,"Lately, Head of Early Years, Newfield Special School, Blackburn.  For services to Children in Special Educational Needs and Disabilities.",Lancashire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sidny Botevyle TINGLEY ,For services to Community Music Theatre particularly through Act One Scene One.,Down
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Heather TOBIN ,"Lately Detective Inspector, West Midlands Police. For services to Public Protection in the West Midlands.",Warwickshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Jennefer TOBIN ,"Founder, South West Scotland RnR.  For services to the Care of Wounded Soldiers.",Dumfries
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard Graham TOVEY ,"Honorary Life Member, The Independent Association of Prep Schools, Leamington Spa. For services to Education.",Pembrokeshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gilbert Joseph TUNNEY ,"For services to the Motor Industry and the community in Trillick, County Tyrone and Enniskillen, County Fermanagh.",Fermanagh
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William John TURNER ,"Head of Governance and Legal Services, Nottingham Trent University.  For services to Higher Education.",Nottinghamshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gregory James VALERIO ,For services to the UK and Fairtrade Gold Sectors in Colombia and East Africa.,West Sussex
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sally Anne VARAH DL,"Founder Chair, Michael Varah Memorial Fund and Chair, GASP Motor Project, Surrey.  For voluntary service to the community in Surrey.",Surrey
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Suresh Chandra VASISHTHA ,For services to the community in the London Borough of Redbridge.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Valerie VILLA ,"For services to the community in Chelmsford, Essex.",Essex
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Philip VINCENT-BARWOOD ,"Chairman, the Prospects Foundation. For services to the Environment and the community in Hyndburn, Lancashire.",Lancashire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Ian Stuart VINEY ,"Director of Strategic Evaluation and Impact, Medical Research Council.  For services to Research Funding and Evaluation.",West Sussex
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Erika WALKER ,"For voluntary services to the community and Social Enterprises in Ammanford, Carmarthenshire.",Carmarthenshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas WALSH ,"For services to the community in Wigan, Greater Manchester.",Greater Manchester
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joelle WARREN ,"Founder and Executive Chairman, Warren Partners.  For services to Business.",Cheshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Diane Elaine WATT ,"Chair, Area Support Team for Mid and East Lothian and the Scottish Borders.  For services to the Children’s Hearings System in Scotland.",East Lothian
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Lucy Alexandra WATTS ,For services to Young People with Disabilities.,Essex
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Yvonne Mary WEATHERHEAD ,For services to Education.,Greater Manchester
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Sharon Helen WEBB ,"Director and Curator, Kilmartin Museum.  For services to Heritage and Archaeology in Scotland.",Argyll and Bute
